model,norm_type,bootstrap_num,disease,F1,dataset
xresnet1d101,minmax,2,nonspecific st t abnormality,0.5658536585365854,ChapmanShaoxing
xresnet1d101,minmax,3,nonspecific st t abnormality,0.5573770491803278,ChapmanShaoxing
xresnet1d101,minmax,4,nonspecific st t abnormality,0.543778801843318,ChapmanShaoxing
xresnet1d101,minmax,5,nonspecific st t abnormality,0.5125000000000001,ChapmanShaoxing
xresnet1d101,minmax,6,nonspecific st t abnormality,0.607843137254902,ChapmanShaoxing
xresnet1d101,minmax,7,nonspecific st t abnormality,0.4731182795698925,ChapmanShaoxing
xresnet1d101,minmax,8,nonspecific st t abnormality,0.573170731707317,ChapmanShaoxing
xresnet1d101,minmax,9,nonspecific st t abnormality,0.475609756097561,ChapmanShaoxing
xresnet1d101,minmax,10,nonspecific st t abnormality,0.4999999999999999,ChapmanShaoxing
xresnet1d101,minmax,11,nonspecific st t abnormality,0.6125,ChapmanShaoxing
xresnet1d101,minmax,12,nonspecific st t abnormality,0.6021505376344087,ChapmanShaoxing
xresnet1d101,minmax,13,nonspecific st t abnormality,0.5375,ChapmanShaoxing
xresnet1d101,minmax,14,nonspecific st t abnormality,0.552941176470588,ChapmanShaoxing
xresnet1d101,minmax,15,nonspecific st t abnormality,0.5497630331753554,ChapmanShaoxing
xresnet1d101,minmax,16,nonspecific st t abnormality,0.4848484848484849,ChapmanShaoxing
xresnet1d101,minmax,17,nonspecific st t abnormality,0.5402298850574712,ChapmanShaoxing
xresnet1d101,minmax,18,nonspecific st t abnormality,0.562874251497006,ChapmanShaoxing
xresnet1d101,minmax,19,nonspecific st t abnormality,0.5030674846625766,ChapmanShaoxing
inception,raw,0,sinus bradycardia,0.9695431472081216,ChapmanShaoxing
inception,raw,1,sinus bradycardia,0.9768637532133676,ChapmanShaoxing
inception,raw,2,sinus bradycardia,0.9696969696969696,ChapmanShaoxing
inception,raw,3,sinus bradycardia,0.9765625,ChapmanShaoxing
inception,raw,4,sinus bradycardia,0.9695431472081216,ChapmanShaoxing
inception,raw,5,sinus bradycardia,0.9757343550447,ChapmanShaoxing
inception,raw,6,sinus bradycardia,0.9684741488020177,ChapmanShaoxing
inception,raw,7,sinus bradycardia,0.9721518987341772,ChapmanShaoxing
inception,raw,8,sinus bradycardia,0.9704749679075738,ChapmanShaoxing
inception,raw,9,sinus bradycardia,0.9744245524296676,ChapmanShaoxing
inception,raw,10,sinus bradycardia,0.975609756097561,ChapmanShaoxing
inception,raw,11,sinus bradycardia,0.9709228824273072,ChapmanShaoxing
inception,raw,12,sinus bradycardia,0.964824120603015,ChapmanShaoxing
inception,raw,13,sinus bradycardia,0.9794871794871794,ChapmanShaoxing
inception,raw,14,sinus bradycardia,0.9717223650385604,ChapmanShaoxing
inception,raw,15,sinus bradycardia,0.9706257982120052,ChapmanShaoxing
inception,raw,16,sinus bradycardia,0.9717948717948718,ChapmanShaoxing
inception,raw,17,sinus bradycardia,0.952029520295203,ChapmanShaoxing
inception,raw,18,sinus bradycardia,0.9496932515337424,ChapmanShaoxing
inception,raw,19,sinus bradycardia,0.979381443298969,ChapmanShaoxing
inception,minmax,0,sinus bradycardia,0.918854415274463,ChapmanShaoxing
inception,minmax,1,sinus bradycardia,0.9609375,ChapmanShaoxing
inception,minmax,2,sinus bradycardia,0.9625935162094764,ChapmanShaoxing
inception,minmax,3,sinus bradycardia,0.9596977329974812,ChapmanShaoxing
inception,minmax,4,sinus bradycardia,0.9706257982120052,ChapmanShaoxing
inception,minmax,5,sinus bradycardia,0.9729729729729728,ChapmanShaoxing
inception,minmax,6,sinus bradycardia,0.965865992414665,ChapmanShaoxing
inception,minmax,7,sinus bradycardia,0.965952080706179,ChapmanShaoxing
inception,minmax,8,sinus bradycardia,0.9733840304182508,ChapmanShaoxing
inception,minmax,9,sinus bradycardia,0.9588014981273408,ChapmanShaoxing
inception,minmax,10,sinus bradycardia,0.9554140127388534,ChapmanShaoxing
inception,minmax,11,sinus bradycardia,0.9625,ChapmanShaoxing
inception,minmax,12,sinus bradycardia,0.9703989703989704,ChapmanShaoxing
inception,minmax,13,sinus bradycardia,0.9620915032679738,ChapmanShaoxing
inception,minmax,14,sinus bradycardia,0.9660377358490566,ChapmanShaoxing
inception,minmax,15,sinus bradycardia,0.955,ChapmanShaoxing
inception,minmax,16,sinus bradycardia,0.9704749679075738,ChapmanShaoxing
inception,minmax,17,sinus bradycardia,0.9666666666666668,ChapmanShaoxing
inception,minmax,18,sinus bradycardia,0.9804941482444732,ChapmanShaoxing
inception,minmax,19,sinus bradycardia,0.9637046307884856,ChapmanShaoxing
minirocket,raw,0,sinus bradycardia,0.9870466321243524,ChapmanShaoxing
minirocket,raw,1,sinus bradycardia,0.9832689832689832,ChapmanShaoxing
minirocket,raw,2,sinus bradycardia,0.9858064516129031,ChapmanShaoxing
minirocket,raw,3,sinus bradycardia,0.9871134020618556,ChapmanShaoxing
minirocket,raw,4,sinus bradycardia,0.9922279792746116,ChapmanShaoxing
minirocket,raw,5,sinus bradycardia,0.982051282051282,ChapmanShaoxing
minirocket,raw,6,sinus bradycardia,0.9858064516129031,ChapmanShaoxing
minirocket,raw,7,sinus bradycardia,0.9884169884169884,ChapmanShaoxing
minirocket,raw,8,sinus bradycardia,0.987146529562982,ChapmanShaoxing
minirocket,raw,9,sinus bradycardia,0.9858793324775352,ChapmanShaoxing
minirocket,raw,10,sinus bradycardia,0.9807938540332908,ChapmanShaoxing
minirocket,raw,11,sinus bradycardia,0.9883870967741936,ChapmanShaoxing
minirocket,raw,12,sinus bradycardia,0.983397190293742,ChapmanShaoxing
minirocket,raw,13,sinus bradycardia,0.9858429858429858,ChapmanShaoxing
minirocket,raw,14,sinus bradycardia,0.9909909909909912,ChapmanShaoxing
minirocket,raw,15,sinus bradycardia,0.987012987012987,ChapmanShaoxing
minirocket,raw,16,sinus bradycardia,0.979643765903308,ChapmanShaoxing
minirocket,raw,17,sinus bradycardia,0.9845758354755784,ChapmanShaoxing
minirocket,raw,18,sinus bradycardia,0.9857697283311772,ChapmanShaoxing
minirocket,raw,19,sinus bradycardia,0.990967741935484,ChapmanShaoxing
minirocket,minmax,0,sinus bradycardia,0.9731113956466068,ChapmanShaoxing
minirocket,minmax,1,sinus bradycardia,0.9844155844155844,ChapmanShaoxing
minirocket,minmax,2,sinus bradycardia,0.979539641943734,ChapmanShaoxing
minirocket,minmax,3,sinus bradycardia,0.9844155844155844,ChapmanShaoxing
minirocket,minmax,4,sinus bradycardia,0.9794344473007712,ChapmanShaoxing
minirocket,minmax,5,sinus bradycardia,0.980544747081712,ChapmanShaoxing
minirocket,minmax,6,sinus bradycardia,0.9858429858429858,ChapmanShaoxing
minirocket,minmax,7,sinus bradycardia,0.9795918367346936,ChapmanShaoxing
minirocket,minmax,8,sinus bradycardia,0.96875,ChapmanShaoxing
minirocket,minmax,9,sinus bradycardia,0.9805950840879688,ChapmanShaoxing
minirocket,minmax,10,sinus bradycardia,0.9767441860465116,ChapmanShaoxing
minirocket,minmax,11,sinus bradycardia,0.9858429858429858,ChapmanShaoxing
minirocket,minmax,12,sinus bradycardia,0.9846547314578006,ChapmanShaoxing
minirocket,minmax,13,sinus bradycardia,0.978120978120978,ChapmanShaoxing
minirocket,minmax,14,sinus bradycardia,0.9871134020618556,ChapmanShaoxing
minirocket,minmax,15,sinus bradycardia,0.9808917197452228,ChapmanShaoxing
minirocket,minmax,16,sinus bradycardia,0.9870801033591732,ChapmanShaoxing
minirocket,minmax,17,sinus bradycardia,0.9833119383825416,ChapmanShaoxing
minirocket,minmax,18,sinus bradycardia,0.9846153846153846,ChapmanShaoxing
minirocket,minmax,19,sinus bradycardia,0.9806451612903226,ChapmanShaoxing
xresnet1d101,raw,0,sinus bradycardia,0.9752281616688396,ChapmanShaoxing
xresnet1d101,raw,1,sinus bradycardia,0.983397190293742,ChapmanShaoxing
xresnet1d101,raw,2,sinus bradycardia,0.9858793324775352,ChapmanShaoxing
xresnet1d101,raw,3,sinus bradycardia,0.982005141388175,ChapmanShaoxing
xresnet1d101,raw,4,sinus bradycardia,0.9845758354755784,ChapmanShaoxing
xresnet1d101,raw,5,sinus bradycardia,0.9832258064516128,ChapmanShaoxing
xresnet1d101,raw,6,sinus bradycardia,0.9635220125786164,ChapmanShaoxing
xresnet1d101,raw,7,sinus bradycardia,0.971938775510204,ChapmanShaoxing
xresnet1d101,raw,8,sinus bradycardia,0.9784537389100126,ChapmanShaoxing
xresnet1d101,raw,9,sinus bradycardia,0.9806949806949806,ChapmanShaoxing
xresnet1d101,raw,10,sinus bradycardia,0.9846153846153846,ChapmanShaoxing
xresnet1d101,raw,11,sinus bradycardia,0.9770992366412212,ChapmanShaoxing
xresnet1d101,raw,12,sinus bradycardia,0.9897172236503856,ChapmanShaoxing
xresnet1d101,raw,13,sinus bradycardia,0.979381443298969,ChapmanShaoxing
xresnet1d101,raw,14,sinus bradycardia,0.9734513274336284,ChapmanShaoxing
xresnet1d101,raw,15,sinus bradycardia,0.9714285714285716,ChapmanShaoxing
xresnet1d101,raw,16,sinus bradycardia,0.9846153846153846,ChapmanShaoxing
xresnet1d101,raw,17,sinus bradycardia,0.957920792079208,ChapmanShaoxing
xresnet1d101,raw,18,sinus bradycardia,0.9845758354755784,ChapmanShaoxing
xresnet1d101,raw,19,sinus bradycardia,0.9722921914357682,ChapmanShaoxing
xresnet1d101,minmax,0,sinus bradycardia,0.9922279792746116,ChapmanShaoxing
xresnet1d101,minmax,1,sinus bradycardia,0.9746192893401016,ChapmanShaoxing
xresnet1d101,minmax,2,sinus bradycardia,0.9884169884169884,ChapmanShaoxing
xresnet1d101,minmax,3,sinus bradycardia,0.9948320413436692,ChapmanShaoxing
xresnet1d101,minmax,4,sinus bradycardia,0.983397190293742,ChapmanShaoxing
xresnet1d101,minmax,5,sinus bradycardia,0.9795918367346936,ChapmanShaoxing
xresnet1d101,minmax,6,sinus bradycardia,0.9961089494163424,ChapmanShaoxing
xresnet1d101,minmax,7,sinus bradycardia,0.9846547314578006,ChapmanShaoxing
xresnet1d101,minmax,8,sinus bradycardia,0.9934980494148244,ChapmanShaoxing
xresnet1d101,minmax,9,sinus bradycardia,0.9808917197452228,ChapmanShaoxing
xresnet1d101,minmax,10,sinus bradycardia,0.992248062015504,ChapmanShaoxing
xresnet1d101,minmax,11,sinus bradycardia,0.9859154929577464,ChapmanShaoxing
xresnet1d101,minmax,12,sinus bradycardia,0.9859514687100894,ChapmanShaoxing
xresnet1d101,minmax,13,sinus bradycardia,0.9897435897435898,ChapmanShaoxing
xresnet1d101,minmax,14,sinus bradycardia,0.9883268482490272,ChapmanShaoxing
xresnet1d101,minmax,15,sinus bradycardia,0.9833546734955186,ChapmanShaoxing
xresnet1d101,minmax,16,sinus bradycardia,0.9832689832689832,ChapmanShaoxing
xresnet1d101,minmax,17,sinus bradycardia,0.9897172236503856,ChapmanShaoxing
xresnet1d101,minmax,18,sinus bradycardia,0.9809402795425668,ChapmanShaoxing
xresnet1d101,minmax,19,sinus bradycardia,0.9897172236503856,ChapmanShaoxing
inception,raw,0,sinus rhythm,0.8963730569948186,ChapmanShaoxing
inception,raw,1,sinus rhythm,0.9045226130653266,ChapmanShaoxing
inception,raw,2,sinus rhythm,0.9047619047619048,ChapmanShaoxing
inception,raw,3,sinus rhythm,0.9058524173027988,ChapmanShaoxing
inception,raw,4,sinus rhythm,0.8289855072463768,ChapmanShaoxing
inception,raw,5,sinus rhythm,0.8972431077694235,ChapmanShaoxing
inception,raw,6,sinus rhythm,0.899182561307902,ChapmanShaoxing
inception,raw,7,sinus rhythm,0.9157894736842106,ChapmanShaoxing
inception,raw,8,sinus rhythm,0.834467120181406,ChapmanShaoxing
inception,raw,9,sinus rhythm,0.9063291139240508,ChapmanShaoxing
inception,raw,10,sinus rhythm,0.921119592875318,ChapmanShaoxing
inception,raw,11,sinus rhythm,0.8555240793201133,ChapmanShaoxing
inception,raw,12,sinus rhythm,0.9002557544757033,ChapmanShaoxing
inception,raw,13,sinus rhythm,0.8956743002544529,ChapmanShaoxing
inception,raw,14,sinus rhythm,0.9010416666666666,ChapmanShaoxing
inception,raw,15,sinus rhythm,0.8743961352657004,ChapmanShaoxing
inception,raw,16,sinus rhythm,0.9162303664921468,ChapmanShaoxing
inception,raw,17,sinus rhythm,0.8733153638814016,ChapmanShaoxing
inception,raw,18,sinus rhythm,0.8756756756756757,ChapmanShaoxing
inception,raw,19,sinus rhythm,0.8961748633879781,ChapmanShaoxing
inception,minmax,0,sinus rhythm,0.8467966573816155,ChapmanShaoxing
inception,minmax,1,sinus rhythm,0.8822055137844612,ChapmanShaoxing
inception,minmax,2,sinus rhythm,0.9005524861878452,ChapmanShaoxing
inception,minmax,3,sinus rhythm,0.8870967741935484,ChapmanShaoxing
inception,minmax,4,sinus rhythm,0.9222797927461138,ChapmanShaoxing
inception,minmax,5,sinus rhythm,0.9173333333333332,ChapmanShaoxing
inception,minmax,6,sinus rhythm,0.8906666666666667,ChapmanShaoxing
inception,minmax,7,sinus rhythm,0.9142857142857144,ChapmanShaoxing
inception,minmax,8,sinus rhythm,0.9018567639257292,ChapmanShaoxing
inception,minmax,9,sinus rhythm,0.8784530386740331,ChapmanShaoxing
inception,minmax,10,sinus rhythm,0.9057591623036648,ChapmanShaoxing
inception,minmax,11,sinus rhythm,0.8759493670886076,ChapmanShaoxing
inception,minmax,12,sinus rhythm,0.8791208791208791,ChapmanShaoxing
inception,minmax,13,sinus rhythm,0.8746928746928747,ChapmanShaoxing
inception,minmax,14,sinus rhythm,0.8505747126436782,ChapmanShaoxing
inception,minmax,15,sinus rhythm,0.8453608247422681,ChapmanShaoxing
inception,minmax,16,sinus rhythm,0.865979381443299,ChapmanShaoxing
inception,minmax,17,sinus rhythm,0.9095607235142118,ChapmanShaoxing
inception,minmax,18,sinus rhythm,0.9027431421446384,ChapmanShaoxing
inception,minmax,19,sinus rhythm,0.9123711340206184,ChapmanShaoxing
minirocket,raw,0,sinus rhythm,0.9642857142857142,ChapmanShaoxing
minirocket,raw,1,sinus rhythm,0.9460154241645244,ChapmanShaoxing
minirocket,raw,2,sinus rhythm,0.9427083333333334,ChapmanShaoxing
minirocket,raw,3,sinus rhythm,0.9465648854961832,ChapmanShaoxing
minirocket,raw,4,sinus rhythm,0.9427083333333334,ChapmanShaoxing
minirocket,raw,5,sinus rhythm,0.9375,ChapmanShaoxing
minirocket,raw,6,sinus rhythm,0.9384615384615383,ChapmanShaoxing
minirocket,raw,7,sinus rhythm,0.932642487046632,ChapmanShaoxing
minirocket,raw,8,sinus rhythm,0.9476309226932668,ChapmanShaoxing
minirocket,raw,9,sinus rhythm,0.9484536082474226,ChapmanShaoxing
minirocket,raw,10,sinus rhythm,0.9597989949748744,ChapmanShaoxing
minirocket,raw,11,sinus rhythm,0.961439588688946,ChapmanShaoxing
minirocket,raw,12,sinus rhythm,0.9562982005141388,ChapmanShaoxing
minirocket,raw,13,sinus rhythm,0.9390862944162436,ChapmanShaoxing
minirocket,raw,14,sinus rhythm,0.9585492227979272,ChapmanShaoxing
minirocket,raw,15,sinus rhythm,0.9511568123393316,ChapmanShaoxing
minirocket,raw,16,sinus rhythm,0.9642857142857142,ChapmanShaoxing
minirocket,raw,17,sinus rhythm,0.9186351706036744,ChapmanShaoxing
minirocket,raw,18,sinus rhythm,0.9460154241645244,ChapmanShaoxing
minirocket,raw,19,sinus rhythm,0.9462915601023018,ChapmanShaoxing
minirocket,minmax,0,sinus rhythm,0.9393139841688654,ChapmanShaoxing
minirocket,minmax,1,sinus rhythm,0.949238578680203,ChapmanShaoxing
minirocket,minmax,2,sinus rhythm,0.9438775510204084,ChapmanShaoxing
minirocket,minmax,3,sinus rhythm,0.8826530612244898,ChapmanShaoxing
minirocket,minmax,4,sinus rhythm,0.953846153846154,ChapmanShaoxing
minirocket,minmax,5,sinus rhythm,0.9354005167958656,ChapmanShaoxing
minirocket,minmax,6,sinus rhythm,0.9182058047493404,ChapmanShaoxing
minirocket,minmax,7,sinus rhythm,0.9319899244332494,ChapmanShaoxing
minirocket,minmax,8,sinus rhythm,0.9405684754521964,ChapmanShaoxing
minirocket,minmax,9,sinus rhythm,0.9194805194805196,ChapmanShaoxing
minirocket,minmax,10,sinus rhythm,0.926208651399491,ChapmanShaoxing
minirocket,minmax,11,sinus rhythm,0.9183673469387756,ChapmanShaoxing
minirocket,minmax,12,sinus rhythm,0.9378238341968912,ChapmanShaoxing
minirocket,minmax,13,sinus rhythm,0.9399477806788512,ChapmanShaoxing
minirocket,minmax,14,sinus rhythm,0.9390862944162436,ChapmanShaoxing
minirocket,minmax,15,sinus rhythm,0.9421052631578948,ChapmanShaoxing
minirocket,minmax,16,sinus rhythm,0.9417721518987344,ChapmanShaoxing
minirocket,minmax,17,sinus rhythm,0.9451697127937336,ChapmanShaoxing
minirocket,minmax,18,sinus rhythm,0.9487179487179488,ChapmanShaoxing
minirocket,minmax,19,sinus rhythm,0.9562982005141388,ChapmanShaoxing
xresnet1d101,raw,0,sinus rhythm,0.9432989690721648,ChapmanShaoxing
xresnet1d101,raw,1,sinus rhythm,0.9468354430379748,ChapmanShaoxing
xresnet1d101,raw,2,sinus rhythm,0.9462915601023018,ChapmanShaoxing
xresnet1d101,raw,3,sinus rhythm,0.9326683291770572,ChapmanShaoxing
xresnet1d101,raw,4,sinus rhythm,0.9421052631578948,ChapmanShaoxing
xresnet1d101,raw,5,sinus rhythm,0.9444444444444444,ChapmanShaoxing
xresnet1d101,raw,6,sinus rhythm,0.9315789473684212,ChapmanShaoxing
xresnet1d101,raw,7,sinus rhythm,0.9484536082474226,ChapmanShaoxing
xresnet1d101,raw,8,sinus rhythm,0.9484536082474226,ChapmanShaoxing
xresnet1d101,raw,9,sinus rhythm,0.9424083769633508,ChapmanShaoxing
xresnet1d101,raw,10,sinus rhythm,0.9361702127659574,ChapmanShaoxing
xresnet1d101,raw,11,sinus rhythm,0.9234828496042216,ChapmanShaoxing
xresnet1d101,raw,12,sinus rhythm,0.9567430025445292,ChapmanShaoxing
xresnet1d101,raw,13,sinus rhythm,0.9393939393939394,ChapmanShaoxing
xresnet1d101,raw,14,sinus rhythm,0.9414893617021276,ChapmanShaoxing
xresnet1d101,raw,15,sinus rhythm,0.9246753246753248,ChapmanShaoxing
xresnet1d101,raw,16,sinus rhythm,0.9516539440203564,ChapmanShaoxing
xresnet1d101,raw,17,sinus rhythm,0.9066666666666666,ChapmanShaoxing
xresnet1d101,raw,18,sinus rhythm,0.9451697127937336,ChapmanShaoxing
xresnet1d101,raw,19,sinus rhythm,0.9177718832891246,ChapmanShaoxing
xresnet1d101,minmax,0,sinus rhythm,0.9528795811518324,ChapmanShaoxing
xresnet1d101,minmax,1,sinus rhythm,0.9465648854961832,ChapmanShaoxing
xresnet1d101,minmax,2,sinus rhythm,0.9333333333333332,ChapmanShaoxing
xresnet1d101,minmax,3,sinus rhythm,0.9717223650385604,ChapmanShaoxing
xresnet1d101,minmax,4,sinus rhythm,0.9378238341968912,ChapmanShaoxing
xresnet1d101,minmax,5,sinus rhythm,0.95,ChapmanShaoxing
xresnet1d101,minmax,6,sinus rhythm,0.9724310776942356,ChapmanShaoxing
xresnet1d101,minmax,7,sinus rhythm,0.9473684210526316,ChapmanShaoxing
xresnet1d101,minmax,8,sinus rhythm,0.9642857142857142,ChapmanShaoxing
xresnet1d101,minmax,9,sinus rhythm,0.9414893617021276,ChapmanShaoxing
xresnet1d101,minmax,10,sinus rhythm,0.9473684210526316,ChapmanShaoxing
xresnet1d101,minmax,11,sinus rhythm,0.9536082474226804,ChapmanShaoxing
