disease,F1,model,rate,dataset,bootstrap_num
sinus bradycardia,0.9819121447028424,minirocket,250.0,ChapmanShaoxing,0
sinus bradycardia,0.9843342036553524,minirocket,250.0,ChapmanShaoxing,1
sinus bradycardia,0.9896907216494846,minirocket,250.0,ChapmanShaoxing,2
sinus bradycardia,0.982051282051282,minirocket,250.0,ChapmanShaoxing,3
sinus bradycardia,0.9909443725743856,minirocket,250.0,ChapmanShaoxing,4
sinus bradycardia,0.9857697283311772,minirocket,250.0,ChapmanShaoxing,5
sinus bradycardia,0.9845758354755784,minirocket,250.0,ChapmanShaoxing,6
sinus bradycardia,0.9871794871794872,minirocket,250.0,ChapmanShaoxing,7
sinus bradycardia,0.9883870967741936,minirocket,250.0,ChapmanShaoxing,8
sinus bradycardia,0.9830508474576272,minirocket,250.0,ChapmanShaoxing,9
sinus bradycardia,0.9859154929577464,minirocket,250.0,ChapmanShaoxing,10
sinus bradycardia,0.9833546734955186,minirocket,250.0,ChapmanShaoxing,11
sinus bradycardia,0.9844559585492229,minirocket,250.0,ChapmanShaoxing,12
sinus bradycardia,0.9818181818181818,minirocket,250.0,ChapmanShaoxing,13
sinus bradycardia,0.9922879177377892,minirocket,250.0,ChapmanShaoxing,14
sinus bradycardia,0.9859514687100894,minirocket,250.0,ChapmanShaoxing,15
sinus bradycardia,0.990967741935484,minirocket,250.0,ChapmanShaoxing,16
sinus bradycardia,0.9884169884169884,minirocket,250.0,ChapmanShaoxing,17
sinus bradycardia,0.9805950840879688,minirocket,250.0,ChapmanShaoxing,18
sinus bradycardia,0.9792207792207792,minirocket,250.0,ChapmanShaoxing,19
sinus bradycardia,0.9766233766233768,minirocket,375.0,ChapmanShaoxing,0
sinus bradycardia,0.984375,minirocket,375.0,ChapmanShaoxing,1
sinus bradycardia,0.9819121447028424,minirocket,375.0,ChapmanShaoxing,2
sinus bradycardia,0.9858429858429858,minirocket,375.0,ChapmanShaoxing,3
sinus bradycardia,0.9858429858429858,minirocket,375.0,ChapmanShaoxing,4
sinus bradycardia,0.9871134020618556,minirocket,375.0,ChapmanShaoxing,5
sinus bradycardia,0.9857697283311772,minirocket,375.0,ChapmanShaoxing,6
sinus bradycardia,0.987146529562982,minirocket,375.0,ChapmanShaoxing,7
sinus bradycardia,0.9845758354755784,minirocket,375.0,ChapmanShaoxing,8
sinus bradycardia,0.9769820971867008,minirocket,375.0,ChapmanShaoxing,9
sinus bradycardia,0.9884169884169884,minirocket,375.0,ChapmanShaoxing,10
sinus bradycardia,0.9808429118773948,minirocket,375.0,ChapmanShaoxing,11
sinus bradycardia,0.9833546734955186,minirocket,375.0,ChapmanShaoxing,12
sinus bradycardia,0.9883570504527814,minirocket,375.0,ChapmanShaoxing,13
sinus bradycardia,0.9871794871794872,minirocket,375.0,ChapmanShaoxing,14
sinus bradycardia,0.9792207792207792,minirocket,375.0,ChapmanShaoxing,15
sinus bradycardia,0.98343949044586,minirocket,375.0,ChapmanShaoxing,16
sinus bradycardia,0.9819121447028424,minirocket,375.0,ChapmanShaoxing,17
sinus bradycardia,0.9846153846153846,minirocket,375.0,ChapmanShaoxing,18
sinus bradycardia,0.975609756097561,minirocket,375.0,ChapmanShaoxing,19
sinus bradycardia,0.9731113956466068,minirocket,500.0,ChapmanShaoxing,0
sinus bradycardia,0.9844155844155844,minirocket,500.0,ChapmanShaoxing,1
sinus bradycardia,0.979539641943734,minirocket,500.0,ChapmanShaoxing,2
sinus bradycardia,0.9844155844155844,minirocket,500.0,ChapmanShaoxing,3
sinus bradycardia,0.9794344473007712,minirocket,500.0,ChapmanShaoxing,4
sinus bradycardia,0.980544747081712,minirocket,500.0,ChapmanShaoxing,5
sinus bradycardia,0.9858429858429858,minirocket,500.0,ChapmanShaoxing,6
sinus bradycardia,0.9795918367346936,minirocket,500.0,ChapmanShaoxing,7
sinus bradycardia,0.96875,minirocket,500.0,ChapmanShaoxing,8
sinus bradycardia,0.9805950840879688,minirocket,500.0,ChapmanShaoxing,9
sinus bradycardia,0.9767441860465116,minirocket,500.0,ChapmanShaoxing,10
sinus bradycardia,0.9858429858429858,minirocket,500.0,ChapmanShaoxing,11
sinus bradycardia,0.9846547314578006,minirocket,500.0,ChapmanShaoxing,12
sinus bradycardia,0.978120978120978,minirocket,500.0,ChapmanShaoxing,13
sinus bradycardia,0.9871134020618556,minirocket,500.0,ChapmanShaoxing,14
sinus bradycardia,0.9808917197452228,minirocket,500.0,ChapmanShaoxing,15
sinus bradycardia,0.9870801033591732,minirocket,500.0,ChapmanShaoxing,16
sinus bradycardia,0.9833119383825416,minirocket,500.0,ChapmanShaoxing,17
sinus bradycardia,0.9846153846153846,minirocket,500.0,ChapmanShaoxing,18
sinus bradycardia,0.9806451612903226,minirocket,500.0,ChapmanShaoxing,19
sinus rhythm,0.9390862944162436,minirocket,50.0,ChapmanShaoxing,0
sinus rhythm,0.9424083769633508,minirocket,50.0,ChapmanShaoxing,1
sinus rhythm,0.9381443298969072,minirocket,50.0,ChapmanShaoxing,2
sinus rhythm,0.9448818897637796,minirocket,50.0,ChapmanShaoxing,3
sinus rhythm,0.923469387755102,minirocket,50.0,ChapmanShaoxing,4
sinus rhythm,0.9302325581395348,minirocket,50.0,ChapmanShaoxing,5
sinus rhythm,0.9375,minirocket,50.0,ChapmanShaoxing,6
sinus rhythm,0.9315789473684212,minirocket,50.0,ChapmanShaoxing,7
sinus rhythm,0.9214659685863874,minirocket,50.0,ChapmanShaoxing,8
sinus rhythm,0.9291338582677166,minirocket,50.0,ChapmanShaoxing,9
sinus rhythm,0.9487179487179488,minirocket,50.0,ChapmanShaoxing,10
sinus rhythm,0.929503916449086,minirocket,50.0,ChapmanShaoxing,11
sinus rhythm,0.9198966408268736,minirocket,50.0,ChapmanShaoxing,12
sinus rhythm,0.925831202046036,minirocket,50.0,ChapmanShaoxing,13
sinus rhythm,0.927461139896373,minirocket,50.0,ChapmanShaoxing,14
sinus rhythm,0.935064935064935,minirocket,50.0,ChapmanShaoxing,15
sinus rhythm,0.9291338582677166,minirocket,50.0,ChapmanShaoxing,16
sinus rhythm,0.9511568123393316,minirocket,50.0,ChapmanShaoxing,17
sinus rhythm,0.9283819628647216,minirocket,50.0,ChapmanShaoxing,18
sinus rhythm,0.9138381201044388,minirocket,50.0,ChapmanShaoxing,19
sinus rhythm,0.9457364341085271,minirocket,125.0,ChapmanShaoxing,0
sinus rhythm,0.9381443298969072,minirocket,125.0,ChapmanShaoxing,1
sinus rhythm,0.9370277078085644,minirocket,125.0,ChapmanShaoxing,2
sinus rhythm,0.9381443298969072,minirocket,125.0,ChapmanShaoxing,3
sinus rhythm,0.9454545454545455,minirocket,125.0,ChapmanShaoxing,4
sinus rhythm,0.9270833333333334,minirocket,125.0,ChapmanShaoxing,5
sinus rhythm,0.9481865284974094,minirocket,125.0,ChapmanShaoxing,6
sinus rhythm,0.9292929292929292,minirocket,125.0,ChapmanShaoxing,7
sinus rhythm,0.9435897435897436,minirocket,125.0,ChapmanShaoxing,8
sinus rhythm,0.9430051813471504,minirocket,125.0,ChapmanShaoxing,9
sinus rhythm,0.9420654911838792,minirocket,125.0,ChapmanShaoxing,10
sinus rhythm,0.9387755102040816,minirocket,125.0,ChapmanShaoxing,11
sinus rhythm,0.9144385026737968,minirocket,125.0,ChapmanShaoxing,12
sinus rhythm,0.9298701298701298,minirocket,125.0,ChapmanShaoxing,13
sinus rhythm,0.9396984924623116,minirocket,125.0,ChapmanShaoxing,14
sinus rhythm,0.9460154241645244,minirocket,125.0,ChapmanShaoxing,15
sinus rhythm,0.9343832020997376,minirocket,125.0,ChapmanShaoxing,16
sinus rhythm,0.9430051813471504,minirocket,125.0,ChapmanShaoxing,17
sinus rhythm,0.9430051813471504,minirocket,125.0,ChapmanShaoxing,18
sinus rhythm,0.9298701298701298,minirocket,125.0,ChapmanShaoxing,19
sinus rhythm,0.9017632241813602,minirocket,250.0,ChapmanShaoxing,0
sinus rhythm,0.9420654911838792,minirocket,250.0,ChapmanShaoxing,1
sinus rhythm,0.9354005167958656,minirocket,250.0,ChapmanShaoxing,2
sinus rhythm,0.9457364341085271,minirocket,250.0,ChapmanShaoxing,3
sinus rhythm,0.9536082474226804,minirocket,250.0,ChapmanShaoxing,4
sinus rhythm,0.9494949494949496,minirocket,250.0,ChapmanShaoxing,5
sinus rhythm,0.9347258485639688,minirocket,250.0,ChapmanShaoxing,6
sinus rhythm,0.9354005167958656,minirocket,250.0,ChapmanShaoxing,7
sinus rhythm,0.9270833333333334,minirocket,250.0,ChapmanShaoxing,8
sinus rhythm,0.9375,minirocket,250.0,ChapmanShaoxing,9
sinus rhythm,0.9514066496163684,minirocket,250.0,ChapmanShaoxing,10
sinus rhythm,0.9254498714652956,minirocket,250.0,ChapmanShaoxing,11
sinus rhythm,0.9354005167958656,minirocket,250.0,ChapmanShaoxing,12
sinus rhythm,0.9462915601023018,minirocket,250.0,ChapmanShaoxing,13
sinus rhythm,0.932642487046632,minirocket,250.0,ChapmanShaoxing,14
sinus rhythm,0.9481865284974094,minirocket,250.0,ChapmanShaoxing,15
sinus rhythm,0.9347258485639688,minirocket,250.0,ChapmanShaoxing,16
sinus rhythm,0.9316455696202532,minirocket,250.0,ChapmanShaoxing,17
sinus rhythm,0.9246753246753248,minirocket,250.0,ChapmanShaoxing,18
sinus rhythm,0.9558441558441558,minirocket,250.0,ChapmanShaoxing,19
sinus rhythm,0.9430051813471504,minirocket,375.0,ChapmanShaoxing,0
sinus rhythm,0.9387755102040816,minirocket,375.0,ChapmanShaoxing,1
sinus rhythm,0.9322916666666669,minirocket,375.0,ChapmanShaoxing,2
sinus rhythm,0.9329896907216496,minirocket,375.0,ChapmanShaoxing,3
sinus rhythm,0.934010152284264,minirocket,375.0,ChapmanShaoxing,4
sinus rhythm,0.9267015706806284,minirocket,375.0,ChapmanShaoxing,5
sinus rhythm,0.912,minirocket,375.0,ChapmanShaoxing,6
sinus rhythm,0.921875,minirocket,375.0,ChapmanShaoxing,7
sinus rhythm,0.9315789473684212,minirocket,375.0,ChapmanShaoxing,8
sinus rhythm,0.9303482587064676,minirocket,375.0,ChapmanShaoxing,9
sinus rhythm,0.925064599483204,minirocket,375.0,ChapmanShaoxing,10
sinus rhythm,0.9302325581395348,minirocket,375.0,ChapmanShaoxing,11
sinus rhythm,0.9210526315789476,minirocket,375.0,ChapmanShaoxing,12
sinus rhythm,0.9457364341085271,minirocket,375.0,ChapmanShaoxing,13
sinus rhythm,0.9316455696202532,minirocket,375.0,ChapmanShaoxing,14
sinus rhythm,0.953125,minirocket,375.0,ChapmanShaoxing,15
sinus rhythm,0.9438775510204084,minirocket,375.0,ChapmanShaoxing,16
sinus rhythm,0.9190600522193212,minirocket,375.0,ChapmanShaoxing,17
sinus rhythm,0.9238578680203046,minirocket,375.0,ChapmanShaoxing,18
sinus rhythm,0.9384615384615383,minirocket,375.0,ChapmanShaoxing,19
sinus rhythm,0.9393139841688654,minirocket,500.0,ChapmanShaoxing,0
sinus rhythm,0.949238578680203,minirocket,500.0,ChapmanShaoxing,1
sinus rhythm,0.9438775510204084,minirocket,500.0,ChapmanShaoxing,2
sinus rhythm,0.8826530612244898,minirocket,500.0,ChapmanShaoxing,3
sinus rhythm,0.953846153846154,minirocket,500.0,ChapmanShaoxing,4
sinus rhythm,0.9354005167958656,minirocket,500.0,ChapmanShaoxing,5
sinus rhythm,0.9182058047493404,minirocket,500.0,ChapmanShaoxing,6
sinus rhythm,0.9319899244332494,minirocket,500.0,ChapmanShaoxing,7
sinus rhythm,0.9405684754521964,minirocket,500.0,ChapmanShaoxing,8
sinus rhythm,0.9194805194805196,minirocket,500.0,ChapmanShaoxing,9
sinus rhythm,0.926208651399491,minirocket,500.0,ChapmanShaoxing,10
sinus rhythm,0.9183673469387756,minirocket,500.0,ChapmanShaoxing,11
sinus rhythm,0.9378238341968912,minirocket,500.0,ChapmanShaoxing,12
sinus rhythm,0.9399477806788512,minirocket,500.0,ChapmanShaoxing,13
sinus rhythm,0.9390862944162436,minirocket,500.0,ChapmanShaoxing,14
sinus rhythm,0.9421052631578948,minirocket,500.0,ChapmanShaoxing,15
sinus rhythm,0.9417721518987344,minirocket,500.0,ChapmanShaoxing,16
sinus rhythm,0.9451697127937336,minirocket,500.0,ChapmanShaoxing,17
sinus rhythm,0.9487179487179488,minirocket,500.0,ChapmanShaoxing,18
sinus rhythm,0.9562982005141388,minirocket,500.0,ChapmanShaoxing,19
sinus tachycardia,0.8695652173913044,minirocket,50.0,ChapmanShaoxing,0
sinus tachycardia,0.9052631578947368,minirocket,50.0,ChapmanShaoxing,1
sinus tachycardia,0.8873720136518771,minirocket,50.0,ChapmanShaoxing,2
sinus tachycardia,0.898360655737705,minirocket,50.0,ChapmanShaoxing,3
sinus tachycardia,0.9025974025974026,minirocket,50.0,ChapmanShaoxing,4
sinus tachycardia,0.9114754098360656,minirocket,50.0,ChapmanShaoxing,5
sinus tachycardia,0.9019607843137256,minirocket,50.0,ChapmanShaoxing,6
sinus tachycardia,0.9054054054054056,minirocket,50.0,ChapmanShaoxing,7
sinus tachycardia,0.9085173501577286,minirocket,50.0,ChapmanShaoxing,8
sinus tachycardia,0.9324324324324326,minirocket,50.0,ChapmanShaoxing,9
sinus tachycardia,0.912751677852349,minirocket,50.0,ChapmanShaoxing,10
sinus tachycardia,0.9328859060402684,minirocket,50.0,ChapmanShaoxing,11
sinus tachycardia,0.915824915824916,minirocket,50.0,ChapmanShaoxing,12
sinus tachycardia,0.9174917491749176,minirocket,50.0,ChapmanShaoxing,13
sinus tachycardia,0.9230769230769232,minirocket,50.0,ChapmanShaoxing,14
sinus tachycardia,0.8805031446540881,minirocket,50.0,ChapmanShaoxing,15
sinus tachycardia,0.9183673469387756,minirocket,50.0,ChapmanShaoxing,16
sinus tachycardia,0.906040268456376,minirocket,50.0,ChapmanShaoxing,17
sinus tachycardia,0.8927335640138407,minirocket,50.0,ChapmanShaoxing,18
sinus tachycardia,0.9090909090909092,minirocket,50.0,ChapmanShaoxing,19
sinus tachycardia,0.9302325581395348,minirocket,125.0,ChapmanShaoxing,0
sinus tachycardia,0.9276315789473684,minirocket,125.0,ChapmanShaoxing,1
sinus tachycardia,0.9261744966442952,minirocket,125.0,ChapmanShaoxing,2
sinus tachycardia,0.9183673469387756,minirocket,125.0,ChapmanShaoxing,3
sinus tachycardia,0.9174917491749176,minirocket,125.0,ChapmanShaoxing,4
sinus tachycardia,0.9205298013245032,minirocket,125.0,ChapmanShaoxing,5
sinus tachycardia,0.916083916083916,minirocket,125.0,ChapmanShaoxing,6
sinus tachycardia,0.9178082191780822,minirocket,125.0,ChapmanShaoxing,7
sinus tachycardia,0.9036544850498338,minirocket,125.0,ChapmanShaoxing,8
sinus tachycardia,0.9246575342465754,minirocket,125.0,ChapmanShaoxing,9
sinus tachycardia,0.9014084507042252,minirocket,125.0,ChapmanShaoxing,10
sinus tachycardia,0.9194630872483222,minirocket,125.0,ChapmanShaoxing,11
sinus tachycardia,0.9271523178807948,minirocket,125.0,ChapmanShaoxing,12
sinus tachycardia,0.9096774193548388,minirocket,125.0,ChapmanShaoxing,13
sinus tachycardia,0.9342105263157896,minirocket,125.0,ChapmanShaoxing,14
sinus tachycardia,0.9328859060402684,minirocket,125.0,ChapmanShaoxing,15
sinus tachycardia,0.915824915824916,minirocket,125.0,ChapmanShaoxing,16
sinus tachycardia,0.9230769230769232,minirocket,125.0,ChapmanShaoxing,17
sinus tachycardia,0.915824915824916,minirocket,125.0,ChapmanShaoxing,18
sinus tachycardia,0.9292929292929292,minirocket,125.0,ChapmanShaoxing,19
sinus tachycardia,0.9276315789473684,minirocket,250.0,ChapmanShaoxing,0
sinus tachycardia,0.8940397350993378,minirocket,250.0,ChapmanShaoxing,1
sinus tachycardia,0.9266666666666667,minirocket,250.0,ChapmanShaoxing,2
sinus tachycardia,0.9235880398671096,minirocket,250.0,ChapmanShaoxing,3
sinus tachycardia,0.8540925266903915,minirocket,250.0,ChapmanShaoxing,4
sinus tachycardia,0.9120521172638436,minirocket,250.0,ChapmanShaoxing,5
sinus tachycardia,0.9134948096885812,minirocket,250.0,ChapmanShaoxing,6
sinus tachycardia,0.9140893470790378,minirocket,250.0,ChapmanShaoxing,7
sinus tachycardia,0.9078947368421052,minirocket,250.0,ChapmanShaoxing,8
sinus tachycardia,0.9078947368421052,minirocket,250.0,ChapmanShaoxing,9
sinus tachycardia,0.8961038961038962,minirocket,250.0,ChapmanShaoxing,10
sinus tachycardia,0.9084967320261438,minirocket,250.0,ChapmanShaoxing,11
sinus tachycardia,0.9256756756756758,minirocket,250.0,ChapmanShaoxing,12
sinus tachycardia,0.9276315789473684,minirocket,250.0,ChapmanShaoxing,13
sinus tachycardia,0.9215686274509804,minirocket,250.0,ChapmanShaoxing,14
sinus tachycardia,0.9090909090909092,minirocket,250.0,ChapmanShaoxing,15
sinus tachycardia,0.906040268456376,minirocket,250.0,ChapmanShaoxing,16
sinus tachycardia,0.9230769230769232,minirocket,250.0,ChapmanShaoxing,17
sinus tachycardia,0.9067524115755626,minirocket,250.0,ChapmanShaoxing,18
sinus tachycardia,0.8926174496644297,minirocket,250.0,ChapmanShaoxing,19
sinus tachycardia,0.924092409240924,minirocket,375.0,ChapmanShaoxing,0
sinus tachycardia,0.9072164948453608,minirocket,375.0,ChapmanShaoxing,1
sinus tachycardia,0.913907284768212,minirocket,375.0,ChapmanShaoxing,2
sinus tachycardia,0.8902821316614421,minirocket,375.0,ChapmanShaoxing,3
sinus tachycardia,0.9047619047619048,minirocket,375.0,ChapmanShaoxing,4
sinus tachycardia,0.8996539792387543,minirocket,375.0,ChapmanShaoxing,5
sinus tachycardia,0.8853503184713375,minirocket,375.0,ChapmanShaoxing,6
sinus tachycardia,0.9072164948453608,minirocket,375.0,ChapmanShaoxing,7
sinus tachycardia,0.9019607843137256,minirocket,375.0,ChapmanShaoxing,8
sinus tachycardia,0.9302325581395348,minirocket,375.0,ChapmanShaoxing,9
sinus tachycardia,0.8561151079136691,minirocket,375.0,ChapmanShaoxing,10
sinus tachycardia,0.8918918918918919,minirocket,375.0,ChapmanShaoxing,11
sinus tachycardia,0.913907284768212,minirocket,375.0,ChapmanShaoxing,12
sinus tachycardia,0.8958333333333333,minirocket,375.0,ChapmanShaoxing,13
sinus tachycardia,0.8951048951048951,minirocket,375.0,ChapmanShaoxing,14
sinus tachycardia,0.8641114982578397,minirocket,375.0,ChapmanShaoxing,15
sinus tachycardia,0.8776978417266187,minirocket,375.0,ChapmanShaoxing,16
sinus tachycardia,0.9042904290429042,minirocket,375.0,ChapmanShaoxing,17
sinus tachycardia,0.9133333333333332,minirocket,375.0,ChapmanShaoxing,18
sinus tachycardia,0.9090909090909092,minirocket,375.0,ChapmanShaoxing,19
sinus tachycardia,0.912621359223301,minirocket,500.0,ChapmanShaoxing,0
sinus tachycardia,0.9090909090909092,minirocket,500.0,ChapmanShaoxing,1
sinus tachycardia,0.9261744966442952,minirocket,500.0,ChapmanShaoxing,2
sinus tachycardia,0.9266666666666667,minirocket,500.0,ChapmanShaoxing,3
sinus tachycardia,0.9163879598662208,minirocket,500.0,ChapmanShaoxing,4
sinus tachycardia,0.8780487804878048,minirocket,500.0,ChapmanShaoxing,5
sinus tachycardia,0.9097222222222224,minirocket,500.0,ChapmanShaoxing,6
sinus tachycardia,0.900958466453674,minirocket,500.0,ChapmanShaoxing,7
sinus tachycardia,0.9256756756756758,minirocket,500.0,ChapmanShaoxing,8
sinus tachycardia,0.9225589225589228,minirocket,500.0,ChapmanShaoxing,9
sinus tachycardia,0.910958904109589,minirocket,500.0,ChapmanShaoxing,10
sinus tachycardia,0.9255663430420712,minirocket,500.0,ChapmanShaoxing,11
sinus tachycardia,0.918032786885246,minirocket,500.0,ChapmanShaoxing,12
sinus tachycardia,0.924092409240924,minirocket,500.0,ChapmanShaoxing,13
sinus tachycardia,0.9078498293515358,minirocket,500.0,ChapmanShaoxing,14
sinus tachycardia,0.9065743944636678,minirocket,500.0,ChapmanShaoxing,15
sinus tachycardia,0.9108910891089108,minirocket,500.0,ChapmanShaoxing,16
sinus tachycardia,0.9342105263157896,minirocket,500.0,ChapmanShaoxing,17
