model,lp,bootstrap_num,disease,F1,dataset
minirocket,50.0,10,left ventricular high voltage,0.4599999999999999,ChapmanShaoxing
minirocket,50.0,11,left ventricular high voltage,0.6098654708520179,ChapmanShaoxing
minirocket,50.0,12,left ventricular high voltage,0.6694915254237289,ChapmanShaoxing
minirocket,50.0,13,left ventricular high voltage,0.4870466321243522,ChapmanShaoxing
minirocket,50.0,14,left ventricular high voltage,0.636986301369863,ChapmanShaoxing
minirocket,50.0,15,left ventricular high voltage,0.625,ChapmanShaoxing
minirocket,50.0,16,left ventricular high voltage,0.623076923076923,ChapmanShaoxing
minirocket,50.0,17,left ventricular high voltage,0.6245353159851301,ChapmanShaoxing
minirocket,50.0,18,left ventricular high voltage,0.5727699530516431,ChapmanShaoxing
minirocket,50.0,19,left ventricular high voltage,0.5925925925925926,ChapmanShaoxing
minirocket,100.0,0,left ventricular high voltage,0.5217391304347825,ChapmanShaoxing
minirocket,100.0,1,left ventricular high voltage,0.5024630541871921,ChapmanShaoxing
minirocket,100.0,2,left ventricular high voltage,0.5955555555555556,ChapmanShaoxing
minirocket,100.0,3,left ventricular high voltage,0.4239130434782608,ChapmanShaoxing
minirocket,100.0,4,left ventricular high voltage,0.5701357466063348,ChapmanShaoxing
minirocket,100.0,5,left ventricular high voltage,0.5787545787545787,ChapmanShaoxing
minirocket,100.0,6,left ventricular high voltage,0.5959183673469387,ChapmanShaoxing
minirocket,100.0,7,left ventricular high voltage,0.6461538461538462,ChapmanShaoxing
minirocket,100.0,8,left ventricular high voltage,0.427807486631016,ChapmanShaoxing
minirocket,100.0,9,left ventricular high voltage,0.5135135135135135,ChapmanShaoxing
minirocket,100.0,10,left ventricular high voltage,0.4848484848484848,ChapmanShaoxing
minirocket,100.0,11,left ventricular high voltage,0.5226130653266332,ChapmanShaoxing
minirocket,100.0,12,left ventricular high voltage,0.6329113924050632,ChapmanShaoxing
minirocket,100.0,13,left ventricular high voltage,0.6042553191489362,ChapmanShaoxing
minirocket,100.0,14,left ventricular high voltage,0.6509803921568627,ChapmanShaoxing
minirocket,100.0,15,left ventricular high voltage,0.5428571428571428,ChapmanShaoxing
minirocket,100.0,16,left ventricular high voltage,0.4134078212290502,ChapmanShaoxing
minirocket,100.0,17,left ventricular high voltage,0.6461538461538462,ChapmanShaoxing
minirocket,100.0,18,left ventricular high voltage,0.5814977973568283,ChapmanShaoxing
minirocket,100.0,19,left ventricular high voltage,0.5471698113207547,ChapmanShaoxing
minirocket,500.0,0,left ventricular high voltage,0.5258215962441315,ChapmanShaoxing
minirocket,500.0,1,left ventricular high voltage,0.5844748858447488,ChapmanShaoxing
minirocket,500.0,2,left ventricular high voltage,0.5391304347826086,ChapmanShaoxing
minirocket,500.0,3,left ventricular high voltage,0.6147186147186147,ChapmanShaoxing
minirocket,500.0,4,left ventricular high voltage,0.4422110552763819,ChapmanShaoxing
minirocket,500.0,5,left ventricular high voltage,0.5555555555555556,ChapmanShaoxing
minirocket,500.0,6,left ventricular high voltage,0.6,ChapmanShaoxing
minirocket,500.0,7,left ventricular high voltage,0.591304347826087,ChapmanShaoxing
minirocket,500.0,8,left ventricular high voltage,0.5633802816901409,ChapmanShaoxing
minirocket,500.0,9,left ventricular high voltage,0.5674418604651162,ChapmanShaoxing
minirocket,500.0,10,left ventricular high voltage,0.5567010309278351,ChapmanShaoxing
minirocket,500.0,11,left ventricular high voltage,0.5490196078431372,ChapmanShaoxing
minirocket,500.0,12,left ventricular high voltage,0.5142857142857142,ChapmanShaoxing
minirocket,500.0,13,left ventricular high voltage,0.5283018867924528,ChapmanShaoxing
minirocket,500.0,14,left ventricular high voltage,0.6386554621848739,ChapmanShaoxing
minirocket,500.0,15,left ventricular high voltage,0.5196078431372549,ChapmanShaoxing
minirocket,500.0,16,left ventricular high voltage,0.6102941176470588,ChapmanShaoxing
minirocket,500.0,17,left ventricular high voltage,0.6153846153846154,ChapmanShaoxing
minirocket,500.0,18,left ventricular high voltage,0.4502617801047121,ChapmanShaoxing
minirocket,500.0,19,left ventricular high voltage,0.5033557046979865,ChapmanShaoxing
xresnet1d101,30.0,0,left ventricular high voltage,0.4434782608695652,ChapmanShaoxing
xresnet1d101,30.0,1,left ventricular high voltage,0.3655913978494624,ChapmanShaoxing
xresnet1d101,30.0,2,left ventricular high voltage,0.5461254612546125,ChapmanShaoxing
xresnet1d101,30.0,3,left ventricular high voltage,0.4134615384615385,ChapmanShaoxing
xresnet1d101,30.0,4,left ventricular high voltage,0.513888888888889,ChapmanShaoxing
xresnet1d101,30.0,5,left ventricular high voltage,0.5536332179930795,ChapmanShaoxing
xresnet1d101,30.0,6,left ventricular high voltage,0.5512367491166078,ChapmanShaoxing
xresnet1d101,30.0,7,left ventricular high voltage,0.4773662551440329,ChapmanShaoxing
xresnet1d101,30.0,8,left ventricular high voltage,0.472,ChapmanShaoxing
xresnet1d101,30.0,9,left ventricular high voltage,0.4423963133640552,ChapmanShaoxing
xresnet1d101,30.0,10,left ventricular high voltage,0.4210526315789473,ChapmanShaoxing
xresnet1d101,30.0,11,left ventricular high voltage,0.5576208178438662,ChapmanShaoxing
xresnet1d101,30.0,12,left ventricular high voltage,0.4644549763033175,ChapmanShaoxing
xresnet1d101,30.0,13,left ventricular high voltage,0.5163934426229508,ChapmanShaoxing
xresnet1d101,30.0,14,left ventricular high voltage,0.5743243243243243,ChapmanShaoxing
xresnet1d101,30.0,15,left ventricular high voltage,0.4,ChapmanShaoxing
xresnet1d101,30.0,16,left ventricular high voltage,0.5551330798479087,ChapmanShaoxing
xresnet1d101,30.0,17,left ventricular high voltage,0.5439330543933054,ChapmanShaoxing
xresnet1d101,30.0,18,left ventricular high voltage,0.4766355140186916,ChapmanShaoxing
xresnet1d101,30.0,19,left ventricular high voltage,0.4433962264150943,ChapmanShaoxing
xresnet1d101,50.0,0,left ventricular high voltage,0.2451612903225806,ChapmanShaoxing
xresnet1d101,50.0,1,left ventricular high voltage,0.4521072796934866,ChapmanShaoxing
xresnet1d101,50.0,2,left ventricular high voltage,0.4688995215311005,ChapmanShaoxing
xresnet1d101,50.0,3,left ventricular high voltage,0.4343434343434343,ChapmanShaoxing
xresnet1d101,50.0,4,left ventricular high voltage,0.3353293413173652,ChapmanShaoxing
xresnet1d101,50.0,5,left ventricular high voltage,0.5614035087719299,ChapmanShaoxing
xresnet1d101,50.0,6,left ventricular high voltage,0.4278606965174129,ChapmanShaoxing
xresnet1d101,50.0,7,left ventricular high voltage,0.4313725490196078,ChapmanShaoxing
xresnet1d101,50.0,8,left ventricular high voltage,0.5145228215767634,ChapmanShaoxing
xresnet1d101,50.0,9,left ventricular high voltage,0.4884792626728111,ChapmanShaoxing
xresnet1d101,50.0,10,left ventricular high voltage,0.5299145299145298,ChapmanShaoxing
xresnet1d101,50.0,11,left ventricular high voltage,0.4666666666666666,ChapmanShaoxing
xresnet1d101,50.0,12,left ventricular high voltage,0.5206611570247933,ChapmanShaoxing
xresnet1d101,50.0,13,left ventricular high voltage,0.490566037735849,ChapmanShaoxing
xresnet1d101,50.0,14,left ventricular high voltage,0.3617021276595744,ChapmanShaoxing
xresnet1d101,50.0,15,left ventricular high voltage,0.4405286343612334,ChapmanShaoxing
xresnet1d101,50.0,16,left ventricular high voltage,0.4977777777777777,ChapmanShaoxing
xresnet1d101,50.0,17,left ventricular high voltage,0.5178571428571429,ChapmanShaoxing
xresnet1d101,50.0,18,left ventricular high voltage,0.5209302325581394,ChapmanShaoxing
xresnet1d101,50.0,19,left ventricular high voltage,0.4741379310344827,ChapmanShaoxing
xresnet1d101,100.0,0,left ventricular high voltage,0.4736842105263158,ChapmanShaoxing
xresnet1d101,100.0,1,left ventricular high voltage,0.4360189573459715,ChapmanShaoxing
xresnet1d101,100.0,2,left ventricular high voltage,0.4479166666666667,ChapmanShaoxing
xresnet1d101,100.0,3,left ventricular high voltage,0.3723404255319149,ChapmanShaoxing
xresnet1d101,100.0,4,left ventricular high voltage,0.4910714285714286,ChapmanShaoxing
xresnet1d101,100.0,5,left ventricular high voltage,0.5064377682403434,ChapmanShaoxing
xresnet1d101,100.0,6,left ventricular high voltage,0.3723404255319149,ChapmanShaoxing
xresnet1d101,100.0,7,left ventricular high voltage,0.4999999999999999,ChapmanShaoxing
xresnet1d101,100.0,8,left ventricular high voltage,0.4796380090497738,ChapmanShaoxing
xresnet1d101,100.0,9,left ventricular high voltage,0.4761904761904762,ChapmanShaoxing
xresnet1d101,100.0,10,left ventricular high voltage,0.4862385321100917,ChapmanShaoxing
xresnet1d101,100.0,11,left ventricular high voltage,0.4622222222222222,ChapmanShaoxing
xresnet1d101,100.0,12,left ventricular high voltage,0.4732142857142857,ChapmanShaoxing
xresnet1d101,100.0,13,left ventricular high voltage,0.5190839694656488,ChapmanShaoxing
xresnet1d101,100.0,14,left ventricular high voltage,0.5714285714285714,ChapmanShaoxing
xresnet1d101,100.0,15,left ventricular high voltage,0.5546218487394958,ChapmanShaoxing
xresnet1d101,100.0,16,left ventricular high voltage,0.4147465437788018,ChapmanShaoxing
xresnet1d101,100.0,17,left ventricular high voltage,0.411764705882353,ChapmanShaoxing
xresnet1d101,100.0,18,left ventricular high voltage,0.5232067510548523,ChapmanShaoxing
xresnet1d101,100.0,19,left ventricular high voltage,0.5486111111111112,ChapmanShaoxing
xresnet1d101,500.0,0,left ventricular high voltage,0.4166666666666667,ChapmanShaoxing
xresnet1d101,500.0,1,left ventricular high voltage,0.5245901639344263,ChapmanShaoxing
xresnet1d101,500.0,2,left ventricular high voltage,0.4065934065934066,ChapmanShaoxing
xresnet1d101,500.0,3,left ventricular high voltage,0.417910447761194,ChapmanShaoxing
xresnet1d101,500.0,4,left ventricular high voltage,0.481132075471698,ChapmanShaoxing
xresnet1d101,500.0,5,left ventricular high voltage,0.4978902953586497,ChapmanShaoxing
xresnet1d101,500.0,6,left ventricular high voltage,0.497560975609756,ChapmanShaoxing
xresnet1d101,500.0,7,left ventricular high voltage,0.41,ChapmanShaoxing
xresnet1d101,500.0,8,left ventricular high voltage,0.5418326693227092,ChapmanShaoxing
xresnet1d101,500.0,9,left ventricular high voltage,0.4744186046511627,ChapmanShaoxing
xresnet1d101,500.0,10,left ventricular high voltage,0.5333333333333333,ChapmanShaoxing
xresnet1d101,500.0,11,left ventricular high voltage,0.3699421965317919,ChapmanShaoxing
xresnet1d101,500.0,12,left ventricular high voltage,0.5242718446601942,ChapmanShaoxing
xresnet1d101,500.0,13,left ventricular high voltage,0.482051282051282,ChapmanShaoxing
xresnet1d101,500.0,14,left ventricular high voltage,0.3557692307692308,ChapmanShaoxing
xresnet1d101,500.0,15,left ventricular high voltage,0.4360189573459715,ChapmanShaoxing
xresnet1d101,500.0,16,left ventricular high voltage,0.5104602510460251,ChapmanShaoxing
xresnet1d101,500.0,17,left ventricular high voltage,0.4730290456431535,ChapmanShaoxing
xresnet1d101,500.0,18,left ventricular high voltage,0.3636363636363636,ChapmanShaoxing
xresnet1d101,500.0,19,left ventricular high voltage,0.4939271255060729,ChapmanShaoxing
inception,30.0,0,nonspecific st t abnormality,0.5668449197860963,ChapmanShaoxing
inception,30.0,1,nonspecific st t abnormality,0.5513513513513514,ChapmanShaoxing
inception,30.0,2,nonspecific st t abnormality,0.5204081632653061,ChapmanShaoxing
inception,30.0,3,nonspecific st t abnormality,0.5747126436781609,ChapmanShaoxing
inception,30.0,4,nonspecific st t abnormality,0.5294117647058824,ChapmanShaoxing
inception,30.0,5,nonspecific st t abnormality,0.5384615384615385,ChapmanShaoxing
inception,30.0,6,nonspecific st t abnormality,0.4,ChapmanShaoxing
inception,30.0,7,nonspecific st t abnormality,0.5964912280701754,ChapmanShaoxing
inception,30.0,8,nonspecific st t abnormality,0.5821596244131455,ChapmanShaoxing
inception,30.0,9,nonspecific st t abnormality,0.5031446540880503,ChapmanShaoxing
inception,30.0,10,nonspecific st t abnormality,0.5567010309278351,ChapmanShaoxing
inception,30.0,11,nonspecific st t abnormality,0.5591397849462365,ChapmanShaoxing
inception,30.0,12,nonspecific st t abnormality,0.576923076923077,ChapmanShaoxing
inception,30.0,13,nonspecific st t abnormality,0.6048780487804878,ChapmanShaoxing
inception,30.0,14,nonspecific st t abnormality,0.5,ChapmanShaoxing
inception,30.0,15,nonspecific st t abnormality,0.4125,ChapmanShaoxing
inception,30.0,16,nonspecific st t abnormality,0.5604395604395604,ChapmanShaoxing
inception,30.0,17,nonspecific st t abnormality,0.4939759036144578,ChapmanShaoxing
inception,30.0,18,nonspecific st t abnormality,0.5612244897959183,ChapmanShaoxing
inception,30.0,19,nonspecific st t abnormality,0.5393258426966293,ChapmanShaoxing
inception,50.0,0,nonspecific st t abnormality,0.5810055865921788,ChapmanShaoxing
inception,50.0,1,nonspecific st t abnormality,0.5256410256410257,ChapmanShaoxing
inception,50.0,2,nonspecific st t abnormality,0.5888324873096447,ChapmanShaoxing
inception,50.0,3,nonspecific st t abnormality,0.6008968609865469,ChapmanShaoxing
inception,50.0,4,nonspecific st t abnormality,0.5454545454545455,ChapmanShaoxing
inception,50.0,5,nonspecific st t abnormality,0.5531914893617023,ChapmanShaoxing
inception,50.0,6,nonspecific st t abnormality,0.5730994152046783,ChapmanShaoxing
inception,50.0,7,nonspecific st t abnormality,0.5310734463276836,ChapmanShaoxing
inception,50.0,8,nonspecific st t abnormality,0.5128205128205129,ChapmanShaoxing
inception,50.0,9,nonspecific st t abnormality,0.5,ChapmanShaoxing
inception,50.0,10,nonspecific st t abnormality,0.5339366515837103,ChapmanShaoxing
inception,50.0,11,nonspecific st t abnormality,0.5482233502538071,ChapmanShaoxing
inception,50.0,12,nonspecific st t abnormality,0.5829145728643216,ChapmanShaoxing
inception,50.0,13,nonspecific st t abnormality,0.5380710659898477,ChapmanShaoxing
inception,50.0,14,nonspecific st t abnormality,0.4588235294117647,ChapmanShaoxing
inception,50.0,15,nonspecific st t abnormality,0.580952380952381,ChapmanShaoxing
inception,50.0,16,nonspecific st t abnormality,0.5760869565217391,ChapmanShaoxing
inception,50.0,17,nonspecific st t abnormality,0.5357142857142857,ChapmanShaoxing
inception,50.0,18,nonspecific st t abnormality,0.5139664804469275,ChapmanShaoxing
inception,50.0,19,nonspecific st t abnormality,0.5543478260869565,ChapmanShaoxing
inception,100.0,0,nonspecific st t abnormality,0.5959595959595959,ChapmanShaoxing
inception,100.0,1,nonspecific st t abnormality,0.4685714285714285,ChapmanShaoxing
inception,100.0,2,nonspecific st t abnormality,0.5333333333333332,ChapmanShaoxing
inception,100.0,3,nonspecific st t abnormality,0.5968586387434556,ChapmanShaoxing
inception,100.0,4,nonspecific st t abnormality,0.5925925925925927,ChapmanShaoxing
inception,100.0,5,nonspecific st t abnormality,0.4125,ChapmanShaoxing
inception,100.0,6,nonspecific st t abnormality,0.5777777777777778,ChapmanShaoxing
inception,100.0,7,nonspecific st t abnormality,0.3970588235294118,ChapmanShaoxing
inception,100.0,8,nonspecific st t abnormality,0.5625000000000001,ChapmanShaoxing
inception,100.0,9,nonspecific st t abnormality,0.5621621621621622,ChapmanShaoxing
inception,100.0,10,nonspecific st t abnormality,0.56,ChapmanShaoxing
inception,100.0,11,nonspecific st t abnormality,0.5,ChapmanShaoxing
inception,100.0,12,nonspecific st t abnormality,0.4,ChapmanShaoxing
inception,100.0,13,nonspecific st t abnormality,0.5256410256410257,ChapmanShaoxing
inception,100.0,14,nonspecific st t abnormality,0.6054054054054056,ChapmanShaoxing
inception,100.0,15,nonspecific st t abnormality,0.6161137440758293,ChapmanShaoxing
inception,100.0,16,nonspecific st t abnormality,0.588888888888889,ChapmanShaoxing
inception,100.0,17,nonspecific st t abnormality,0.5263157894736842,ChapmanShaoxing
inception,100.0,18,nonspecific st t abnormality,0.5095541401273885,ChapmanShaoxing
inception,100.0,19,nonspecific st t abnormality,0.4583333333333333,ChapmanShaoxing
inception,500.0,0,nonspecific st t abnormality,0.5164319248826292,ChapmanShaoxing
inception,500.0,1,nonspecific st t abnormality,0.5116279069767442,ChapmanShaoxing
inception,500.0,2,nonspecific st t abnormality,0.4878048780487805,ChapmanShaoxing
inception,500.0,3,nonspecific st t abnormality,0.44,ChapmanShaoxing
inception,500.0,4,nonspecific st t abnormality,0.5,ChapmanShaoxing
inception,500.0,5,nonspecific st t abnormality,0.4269662921348315,ChapmanShaoxing
inception,500.0,6,nonspecific st t abnormality,0.4722222222222222,ChapmanShaoxing
inception,500.0,7,nonspecific st t abnormality,0.4588235294117647,ChapmanShaoxing
inception,500.0,8,nonspecific st t abnormality,0.5355191256830601,ChapmanShaoxing
inception,500.0,9,nonspecific st t abnormality,0.5315315315315314,ChapmanShaoxing
inception,500.0,10,nonspecific st t abnormality,0.4819277108433735,ChapmanShaoxing
inception,500.0,11,nonspecific st t abnormality,0.5471698113207547,ChapmanShaoxing
inception,500.0,12,nonspecific st t abnormality,0.4963503649635037,ChapmanShaoxing
inception,500.0,13,nonspecific st t abnormality,0.5228758169934641,ChapmanShaoxing
inception,500.0,14,nonspecific st t abnormality,0.5617977528089888,ChapmanShaoxing
inception,500.0,15,nonspecific st t abnormality,0.5921787709497207,ChapmanShaoxing
inception,500.0,16,nonspecific st t abnormality,0.4805194805194805,ChapmanShaoxing
inception,500.0,17,nonspecific st t abnormality,0.5871559633027523,ChapmanShaoxing
inception,500.0,18,nonspecific st t abnormality,0.4516129032258064,ChapmanShaoxing
inception,500.0,19,nonspecific st t abnormality,0.5197740112994351,ChapmanShaoxing
minirocket,30.0,0,nonspecific st t abnormality,0.4844720496894409,ChapmanShaoxing
minirocket,30.0,1,nonspecific st t abnormality,0.5181347150259067,ChapmanShaoxing
minirocket,30.0,2,nonspecific st t abnormality,0.5058823529411766,ChapmanShaoxing
minirocket,30.0,3,nonspecific st t abnormality,0.5,ChapmanShaoxing
minirocket,30.0,4,nonspecific st t abnormality,0.5061728395061729,ChapmanShaoxing
minirocket,30.0,5,nonspecific st t abnormality,0.4712643678160919,ChapmanShaoxing
minirocket,30.0,6,nonspecific st t abnormality,0.4967320261437908,ChapmanShaoxing
minirocket,30.0,7,nonspecific st t abnormality,0.4408602150537634,ChapmanShaoxing
minirocket,30.0,8,nonspecific st t abnormality,0.5077720207253886,ChapmanShaoxing
